acc_id,acc_date,acc_state,acc_city,fix_port,source,bus_type,industry_sector,device_category,device_type,tradename_or_generic,manufacturer,num_injured,age_youngest,gender,acc_desc,injury_desc,report,category,mechanical,op_error,employee,notes
905969,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,FLS Corporation,1,45,M,Somewhere on ride guest states he hit his knee.,Knee pain,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905970,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Speed slide,speed slide,Surf Coaster,1,13,F,"Guest states that he was running to the stairs of cliff dive, when he leaped to the first step, guest missed the step and slipped between the two steps. Guest hit leg as a result.",Abrasion/friction burn,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905971,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,water play structure,In-house,1,21,M,Guest states that while climbing across on the Ring Swinghe pulled his left shoulder out of its socket. Guest was escorted to first aid where he was treated and advised to seek further attention. Guest had strong smell of alcohol.,Dislocation of left shoulder,,Hyperextension or dislocation,,,,Inadvertent Rider Mishap
905972,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Tornado-type,Tornado,"Wisdom Industries, Ltd.",1,41,M,"Guest states that before the ride started he began to turn the wheel and spin the seats in which he and his family were seated. After about 3 rotations he tried to stop the seats from spinning by grabbing the wheel. Causing 2 blisters, left",Abrasion/friction burn,,Burn (includes friction burn),,,,Inadvertent Rider Mishap
905973,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,Pro Slide,1,27,M,"Guest was found stepping on tube and foot was caught in handle, causing him to fall forward and strike his head on pool bottom.",Pain to left forehead area,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905974,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Speed slide,speed slide,Pro Slide,1,25,F,"Guest stated after going down slide, felt burning on left elbow.",Left elbow friction burn,,Burn (includes friction burn),,,,Inadvertent Rider Mishap
905975,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,Pro Slide,1,38,F,"Guest stated after sliding down slide, bumped head on bottom.",Head pain after sliding,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905976,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Himalaya-type,Thunderbolt,"Chance Manufacturing, Inc.",1,8,F,Patron hit head on inside of car while riding ***.,Pain in the neck,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905977,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,other attraction,Walk-through,fun house,Halloween Productions,1,35,F,"Mother and daughter were walking through the ride when an air cannon scared them causing them to bang into each other. Daughter fell through curtain and scraped arm, mother given ice pack.",Abrasion/friction burn,,Collision: patrons collided (participatory),,,,Inadvertent Rider Mishap
909153,6/25/2000,MI,,F,Michigan Dept. of Labor and Economic Growth,Family entertainment center,recreation,go-kart,Go-kart,go kart,,1,8,M,Not watching where is was going,Bruises,,Unknown (not enough info),,,,
897475,6/24/2000,FL,Kissimmee,F,Florida Dept. of Agriculture,Water park,water park,water slide,Tube slide,tube slide,,1,,U,"Hit head on slide, trans.",Hit head on slide,,Impact: hit something in participatory attraction,,,,
898257,6/24/2000,OK,OKC,F,Oklahoma Dept. of Labor,Amusement park,recreation,go-kart,Go-kart,go kart,,1,4,F,Patron thrown under dash of car when seatbelt dislodged.,"Neck pain, first aid.",,"Fall: patron fell from seat, but not carrier",1,,,
900578,6/24/2000,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Body slide,Shotgun Falls,Plantation,2,15,M,Inhalation of chlorine causing irritation to throat.,Inhalation of chlorine smell.,,Injured by foreign object,1,,,None.
900580,6/24/2000,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Water slide - undefined,waterslide,,1,8,M,Possibly went head first hitting his mouth.,Laceration to lower lip. Bleeding to upper front gums.,,Impact: hit something in participatory attraction,,,,Mother picked him up iin a prone position at the end of the Lava Slide.
900581,6/24/2000,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,inverted coaster,Bolliger & Mabillard,1,24,U,ride,strain,,Body pain (normal motion),,,,
900582,6/24/2000,TX,Mesquite,F,Texas Dept. of Insurance,Family entertainment center,recreation,go-kart,Go-kart,go kart,"Formula K Raceway, Inc.",1,12,F,Guest hit by kart on road course.,Pain in neck,,Collision: patron-controlled vehicles,,,,"Treated with medical attention, ambulance, ems transport to hospital."
905978,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,float attraction,Lazy river,lazy river,In-house,1,13,F,Guest cut foot while walking in river,Laceration/puncture,,Injured by foreign object,,,,Inadvertent Rider Mishap
905979,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,float attraction,Lazy river,lazy river,In-house,1,9,M,Guest stepped on earring in river.,Foreign body,,Injured by foreign object,,,,Inadvertent Rider Mishap
905980,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,43,F,"Guest came out of tube in D pond and was bumped into by her brother who was following in another tube. Guest stated she felt dizzy after being hit, but felt better soon after.",Contusion,,Collision: patrons collided (participatory),,,,Rider Hit by Others
905981,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,recreation,go-kart,Go-kart,Formula K,"Formula K Raceway, Inc.",1,12,M,"Guest was allegedly hit from behind on the Formulas, causing a friction burn to his left shoulder from the seatbelt.",Abrasion/friction burn,,Seatbelt abrasion or bruising,,,,Rider Hit by Others
905982,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,water play structure,NBGS International,1,8,F,Patron was climbing net and slipped and hit her chin.,Bruising and swelling of chin,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905983,6/24/2000,NJ,Wildwood,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,9,M,"Guest bumped into another guest, cutting his lip.",Laceration/puncture,,Collision: patrons collided (participatory),,,,Inadvertent Rider Mishap
905984,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,water play structure,SCS Interactive,1,6,F,Guest's uncle stated that guest was running up stairs when she slipped and fell hitting her chin on the stairs.,Bleeding,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905985,6/24/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,spinning,Himalaya-type,Musik Express,Mack Rides,1,27,M,Unknown,Contusion to right wrist,,Unknown (not enough info),,1,,Operator error
905986,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,LIM shuttle loop coaster,"Premier Rides, Inc.",1,21,F,Guest stated her harness felt tight on her abdomen and discomfort after ride.,Abdomen pain,,Restraint too tight,,,,Inadvertent Rider Mishap
905987,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,Floorless coaster,Bolliger & Mabillard,1,25,M,Guest stated he saw his partner's seatbelt unbuckled-and used his arm to hold down his restraint. The seatbelt is not used for that purpose and guest was instructed he was never in danger.,Left arm and shoulder pain,,Body pain (normal motion),,,,Operator error
905988,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Plane/jet/helicopter,Red Baron,"Chance Manufacturing, Inc.",1,2,M,Grandmother stated child fell while exiting plane after ride had completed its full and normal cycle.,"Minor bump forehead, right knee contusion",,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905989,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,RC48,Pinfari,1,14,F,"While riding RC48, the guest stated that her head was banging around then she felt a sharp pain in neck.",Pain unknown,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905990,6/24/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Body slide,body slide,In-house,1,49,M,"Patron was found at waterpark enterance by EMS after walking from ride. The guest complained of pain to head. All precautionary measures taken, patron taken to St. Anthony's Hospital.",Bumped head,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
909154,6/24/2000,MI,,P,Michigan Dept. of Labor and Economic Growth,Carnival or rental,amusement ride,spinning,Himalaya-type,Thunderbolt,"Chance Manufacturing, Inc.",1,7,M,Rain-wet deck,Discoloration of bicep and sore elbow.  Right arm,,Load/Unload: scrape or stumble,,,,
909155,6/24/2000,MI,,P,Michigan Dept. of Labor and Economic Growth,Carnival or rental,amusement ride,spinning,Rotor/gravitron,Gravitron/Starship,"Wisdom Industries, Ltd.",1,7,M,Crowding of the door by patrons (pushing),"Bruises, scratches on inner thigh, outer calf and a bruise on knee right leg",,Load/Unload: scrape or stumble,,,,
900576,6/23/2000,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,LIM shuttle loop coaster,"Premier Rides, Inc.",1,29,F,Jostled by ride,Strain,,Body pain (normal motion),,,,SUPPLEMENTAL REPORT - rec'd 01/09/2001 medical verified 12/13/2000
900577,6/23/2000,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,LIM shuttle loop coaster,"Premier Rides, Inc.",1,29,F,Jostled by ride.,Strain,,Body pain (normal motion),,,,Medical verified 12/13/00
905991,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Himalaya-type,Thunderbolt,"Chance Manufacturing, Inc.",1,12,F,Patron stated she was on ride and hit head on lap bar.,"1/4"" cut above left eye.",,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905992,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,42,F,Flipped out of tube and got water in eye.,Water in eye.,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
905993,6/23/2000,NJ,Wildwood,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Carousel,carousel,Zamperla,1,16,M,Young child leaned forward and banged face on the head of the horse.,Laceration/puncture,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905994,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,cars & track rides,Track ride,dark ride,Bertazzon 3B SLR,1,15,F,While riding Dante's she was frightened and banged her knee against the interior of the car.,Contusion,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905995,6/23/2000,NJ,,,New Jersey Dept. of Community Affairs,Amusement park,recreation,play equipment,Slide,dry slide,Aero-Mar Plastics,1,5,M,Guest was coming down slide and fell sideways hitting head on slide. Guest was brought intofirst aid where he was treated and released.,contusion,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905996,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,Flitzer,Zierer,1,7,F,"Banged her face on her friend's head, while riding ride causing a nosebleed.",Bleeding,,Collision: patrons collided within vehicle,,,,Inadvertent Rider Mishap
905997,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,cars & track rides,Track ride,dark ride,Reverchon,1,10,M,Guest was poked in the eye with another guest's finger.,Foreign body,,Collision: patrons collided within vehicle,,,,Inadvertent Rider Mishap
905998,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,water play structure,NBGS International,1,4,F,"While climbing pirate ship, patron caught foot on rope ladder.",Left ankle abrasion,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905999,6/23/2000,NJ,Wildwood,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,11,M,Guest stubbed toe in pool.,Contusion,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
906000,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Tilt-a-whirl/waltzer,Turtle Twirl,Sellner,1,66,M,"Guest rode Turtle Twirl with his granddaughter.  While on ride he got dizzy and felt sick.  Operator stopped ride, guest then got off the ride saying that he felt dizzy walked over to grass area to lie down .  Refused medical attention.",Dizzy,,Illness or neurological symptoms,,,,Inadvertent Rider Mishap
906001,6/23/2000,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,wild mouse,"Miler Coaster, Inc.",1,11,M,"Sitting in back seat of car in station, bar came down and scraped right knee.",Scrape to right knee,,Load/Unload: hit or pinched by restraint,,,,Inadvertent Rider Mishap
906002,6/23/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Tornado-type,Tornado,"Wisdom Industries, Ltd.",1,14,F,"Tripped and fell inside the ride area, causing a small abrasion on right knee.",Abrasion/friction burn,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
